Date,Open,High,Low,Close,Adj Close,Volume,SMA20,2xstd,ld,hd,std,psd,nsd
2020-03-12,256.0,266.660004,247.679993,248.110001,241.974777,392220700,312.8520017999999,41.76249403725302,271.0895077627469,354.61449583725295,2.1328658260856472,314.9848676260856,310.71913597391426
2020-03-13,263.089996,271.480011,248.520004,269.320007,262.660339,329566100,308.38650119999994,48.80503072870631,259.58147047129364,357.19153192870624,2.1328658260856472,310.5193670260856,306.2536353739143
2020-03-16,241.179993,256.899994,237.360001,239.850006,233.919037,297240000,304.99950164999996,49.767944208003726,255.23155744199624,354.76744585800367,2.1328658260856472,307.1323674760856,302.8666358239143
2020-03-17,245.039993,256.170013,237.070007,252.800003,246.548798,262070500,300.11200164999997,54.93296301498738,245.1790386350126,355.04496466498733,2.1328658260856472,302.24486747608563,297.9791358239143
2020-03-18,236.25,248.369995,228.020004,240.0,234.065323,327597100,295.91550125000003,55.91687835240226,239.99862289759778,351.8323796024023,2.1328658260856472,298.0483670760857,293.78263542391437
2020-03-19,239.25,247.380005,232.220001,240.50999500000003,234.562714,289322000,290.99850145000005,57.404972272388974,233.59352917761106,348.40347372238904,2.1328658260856472,293.1313672760857,288.8656356239144
2020-03-20,242.52999900000003,244.470001,228.5,228.800003,224.454422,347158800,286.17650060000005,57.35707162285336,228.81942897714669,343.5335722228534,2.1328658260856472,288.3093664260857,284.0436347739144
2020-03-23,228.190002,229.679993,218.25999500000003,222.949997,218.71553,326025200,280.94250020000004,58.23351870303141,222.70898149696865,339.17601890303143,2.1328658260856472,283.0753660260857,278.8096343739144
2020-03-24,234.419998,244.100006,233.800003,243.149994,238.53186,235494500,275.96899940000003,60.17266099792727,215.79633840207276,336.1416603979273,2.1328658260856472,278.1018652260857,273.83613357391437
2020-03-25,244.869995,256.350006,239.75,246.789993,242.102737,299430300,272.4939994,59.31917886899208,213.17482053100792,331.8131782689921,2.1328658260856472,274.62686522608567,270.36113357391434
2020-03-26,249.520004,262.799988,249.050003,261.200012,256.239075,257632800,269.25849905000007,57.486839398882275,211.7716596511178,326.74533844888236,2.1328658260856472,271.39136487608573,267.1256332239144
2020-03-27,253.270004,260.809998,251.050003,253.419998,248.606796,224341200,267.44299915,56.07950439367928,211.3634947563207,323.52250354367925,2.1328658260856472,269.57586497608565,265.31013332391433
2020-03-30,255.699997,262.429993,253.52999900000003,261.649994,256.680481,171369500,265.30099855000003,54.770457695219854,210.53054085478018,320.0714562452199,2.1328658260856472,267.4338643760857,263.16813272391437
2020-03-31,260.559998,263.329987,256.220001,257.75,252.854584,194881100,262.92899845000005,50.95555127320154,211.97344717679852,313.8845497232016,2.1328658260856472,265.0618642760857,260.7961326239144
2020-04-01,247.979996,257.660004,243.899994,246.149994,241.474884,189554600,260.80449895000004,48.01412917000637,212.79036977999368,308.8186281200064,2.1328658260856472,262.9373647760857,258.6716331239144
2020-04-02,245.190002,252.679993,244.589996,251.830002,247.04699700000003,177660400,257.46899940000003,41.974403491263836,215.4945959087362,299.4434028912639,2.1328658260856472,259.6018652260857,255.3361335739144
2020-04-03,250.75999500000003,253.320007,245.220001,248.190002,243.476151,135561200,254.93749995,36.5751060680787,218.3623938819213,291.5126060180787,2.1328658260856472,257.0703657760856,252.80463412391435
2020-04-06,257.839996,267.0,248.169998,264.859985,259.829498,188061200,252.47400049999996,30.99897357055861,221.47502692944136,283.47297407055856,2.1328658260856472,254.6068663260856,250.34113467391433
2020-04-07,274.209991,275.02999900000003,264.890015,265.130005,260.094421,201427200,252.00549919999997,29.93453043539201,222.07096876460795,281.94002963539197,2.1328658260856472,254.1383650260856,249.87263337391434
2020-04-08,267.959991,276.0,265.25,274.02999900000003,268.825378,153774500,250.8409988,25.688500055506918,225.15249874449307,276.5294988555069,2.1328658260856472,252.97386462608563,248.70813297391436
2020-04-09,277.579987,281.200012,275.470001,278.200012,272.916199,189999200,250.8244995,25.628409039074963,225.19609046092503,276.45290853907494,2.1328658260856472,252.95736532608564,248.69163367391437
2020-04-13,277.140015,277.51001,271.410004,275.660004,270.424408,114839100,252.32900004999996,28.21650755782099,224.11249249217897,280.5455076078209,2.1328658260856472,254.4618658760856,250.19613422391433
2020-04-14,280.980011,284.899994,275.51001,283.790009,278.399994,134143400,252.64599990000002,29.101505610001738,223.54449428999828,281.74750551000176,2.1328658260856472,254.77886572608566,250.5131340739144
2020-04-15,277.570007,283.940002,275.459991,277.76001,272.48452799999995,121775000,254.84300005000006,31.445711292940597,223.39728875705947,286.28871134294064,2.1328658260856472,256.9758658760857,252.71013422391442
2020-04-16,279.149994,280.02999900000003,275.76001,279.100006,273.799103,131798300,256.09100040000004,32.966738401682825,223.12426199831722,289.0577388016829,2.1328658260856472,258.2238662260857,253.9581345739144
2020-04-17,285.380005,287.299988,282.399994,286.640015,281.19586200000003,146684800,258.04600070000004,33.55020931557053,224.4957913844295,291.5962100155706,2.1328658260856472,260.1788665260857,255.9131348739144
2020-04-20,282.609985,286.790009,281.350006,281.589996,276.24179100000003,100109300,260.35250169999995,34.73266458598053,225.61983711401942,295.08516628598045,2.1328658260856472,262.4853675260856,258.2196358739143
2020-04-21,276.730011,278.040009,272.019989,273.040009,267.854156,126385700,262.9920013499999,32.704500510153515,230.2875008398464,295.69650186015343,2.1328658260856472,265.12486717608556,260.85913552391423
2020-04-22,278.350006,281.0,276.910004,279.100006,273.799103,92951600,265.4965019499999,27.276626068317864,238.21987588168207,292.7731280183178,2.1328658260856472,267.6293677760856,263.36363612391426
2020-04-23,280.48999,283.940002,278.75,279.079987,273.779419,104709700,267.2940025499999,25.850107872475636,241.44389467752427,293.14411042247553,2.1328658260856472,269.42686837608557,265.16113672391424
2020-04-24,280.730011,283.700012,278.5,282.970001,277.595581,85063200,268.90850224999997,24.525510071337084,244.38299217866287,293.43401232133704,2.1328658260856472,271.04136807608563,266.7756364239143
2020-04-27,285.119995,288.269989,284.619995,287.049988,281.598053,77896600,269.99700169999994,24.988443430534787,245.00855826946514,294.98544513053474,2.1328658260856472,272.1298675260856,267.8641358739143
2020-04-28,291.019989,291.399994,285.399994,285.730011,280.303131,105270000,271.67850119999997,24.825672212906348,246.85282898709363,296.5041734129063,2.1328658260856472,273.81136702608563,269.5456353739143
2020-04-29,291.5299990000001,294.880005,290.410004,293.209991,287.641022,118745600,272.88250204999997,25.09761587950689,247.78488617049308,297.98011792950683,2.1328658260856472,275.01536787608563,270.7496362239143
2020-04-30,291.709991,293.320007,288.589996,290.480011,284.9629520000001,122901700,274.6555015999999,25.57653320842954,249.07896839157038,300.2320348084295,2.1328658260856472,276.7883674260856,272.52263577391426
2020-05-01,285.309998,290.660004,281.519989,282.790009,277.419006,125180000,276.87200244999997,22.849021286109874,254.0229811638901,299.7210237361098,2.1328658260856472,279.00486827608563,274.7391366239143
2020-05-04,280.73999,283.899994,279.130005,283.570007,278.184143,80873200,278.42000279999996,19.85136661281309,258.5686361871869,298.27136941281304,2.1328658260856472,280.5528686260856,276.2871369739143
2020-05-05,286.640015,289.25,283.709991,286.190002,280.754425,79569900,280.18900305,14.286120111377802,265.9028829386222,294.4751231613778,2.1328658260856472,282.32186887608566,278.05613722391433
2020-05-06,288.040009,288.459991,283.7799990000001,284.25,278.851257,73632600,281.2555039,12.639231400233376,268.61627249976664,293.8947353002334,2.1328658260856472,283.38836972608567,279.12263807391435
2020-05-07,287.75,289.7799990000001,287.130005,287.679993,282.216125,75250400,282.21150365000005,10.28987301789715,271.9216306321029,292.5013766678972,2.1328658260856472,284.3443694760857,280.0786378239144
2020-05-08,291.089996,292.950012,289.859985,292.440002,286.885712,76452400,282.89400335000005,9.82912686097122,273.06487648902885,292.72313021097125,2.1328658260856472,285.0268691760857,280.7611375239144
2020-05-11,290.339996,294.0,289.880005,292.5,286.94458,79514200,283.60600285000004,10.41165062722767,273.19435222277235,294.0176534772277,2.1328658260856472,285.7388686760857,281.4731370239144
2020-05-12,293.790009,294.23999,286.519989,286.670013,281.225311,95870800,284.44800265000003,10.428780928116746,274.0192217218833,294.8767835781168,2.1328658260856472,286.5808684760857,282.3151368239144
2020-05-13,286.059998,287.190002,278.959991,281.600006,276.25158700000003,144721100,284.59200285000003,10.467922539198728,274.1240803108013,295.0599253891988,2.1328658260856472,286.7248686760857,282.45913702391437
2020-05-14,278.950012,285.109985,272.98999,284.970001,279.557587,121977900,284.78400265,10.093816441933964,274.69018620806605,294.87781909193393,2.1328658260856472,286.91686847608565,282.6511368239143
2020-05-15,282.369995,286.329987,281.339996,286.2799990000001,280.842712,111146300,285.07750239999996,9.751200820629963,275.32630157937,294.8287032206299,2.1328658260856472,287.2103682260856,282.9446365739143
2020-05-18,293.049988,296.75,292.700012,295.0,289.397064,119703800,285.0595016,9.7409204810748,275.3185811189252,294.80042208107477,2.1328658260856472,287.19236742608564,282.9266357739143
2020-05-19,294.350006,296.209991,291.950012,291.970001,286.424622,95189300,285.73000179999997,10.509160652127102,275.2208411478729,296.23916245212706,2.1328658260856472,287.86286762608563,283.5971359739143
2020-05-20,295.820007,297.869995,295.570007,296.929993,291.290405,85861700,286.67650139999995,9.079611566108193,277.59688983389174,295.75611296610816,2.1328658260856472,288.8093672260856,284.5436355739143
2020-05-21,296.790009,297.670013,293.690002,294.880005,289.279358,78293900,287.56800074999995,9.423716003584463,278.1442847464155,296.9917167535844,2.1328658260856472,289.7008665760856,285.4351349239143
2020-05-22,294.570007,295.630005,293.220001,295.440002,289.828735,63958200,288.35800164999995,9.08811440149036,279.2698872485096,297.4461160514903,2.1328658260856472,290.4908674760856,286.2251358239143
2020-05-26,301.929993,302.190002,295.459991,299.079987,293.399567,88951400,288.9815017,9.233831800275356,279.74766989972466,298.2153335002754,2.1328658260856472,291.1143675260857,286.84863587391436
2020-05-27,302.119995,303.570007,296.869995,303.5299990000001,297.765076,104817400,289.58300165,10.171832332111167,279.41116931788883,299.7548339821112,2.1328658260856472,291.7158674760857,287.45013582391437
2020-05-28,304.649994,306.839996,302.23999,302.970001,297.215698,90405200,290.47300105000005,11.671864327988267,278.8011367220118,302.1448653779883,2.1328658260856472,292.6058668760857,288.3401352239144
2020-05-29,302.459991,304.959991,299.470001,304.320007,298.5401,119090800,290.96100155000005,12.845879405153383,278.1151221448467,303.8068809551534,2.1328658260856472,293.0938673760857,288.8281357239144
2020-06-01,303.619995,306.209991,303.059998,305.549988,299.746704,55758300,291.65300135000007,14.09778343356613,277.55521791643395,305.7507847835662,2.1328658260856472,293.78586717608573,289.5201355239144
2020-06-02,306.549988,308.130005,305.100006,308.079987,302.228638,74267200,292.79100030000006,14.713329066181826,278.07767123381825,307.5043293661819,2.1328658260856472,294.9238661260857,290.6581344739144
2020-06-03,310.23999,313.220001,309.940002,312.179993,306.250763,92567600,294.01649929999996,15.499030304782723,278.51746899521726,309.51552960478267,2.1328658260856472,296.1493651260856,291.8836334739143
2020-06-04,311.109985,313.0,309.079987,311.359985,305.4463810000001,75794400,295.31599885,16.946882685242702,278.3691161647573,312.26288153524274,2.1328658260856472,297.4488646760857,293.18313302391437
2020-06-05,317.230011,321.269989,317.160004,319.339996,313.27475,150524700,296.6714981,17.516790576101965,279.154707523898,314.188288676102,2.1328658260856472,298.80436392608567,294.53863227391435
2020-06-08,320.220001,323.410004,319.630005,323.200012,317.0614930000001,73641200,298.25449825,19.581039829467944,278.67345842053203,317.83553807946794,2.1328658260856472,300.38736407608565,296.1216324239143
2020-06-09,320.299988,323.2799990000001,319.359985,320.790009,314.697266,77479200,299.79249875,22.17316839274992,277.6193303572501,321.9656671427499,2.1328658260856472,301.92536457608566,297.65963292391433
2020-06-10,321.420013,322.390015,318.220001,319.0,312.941284,95000800,301.2069992,23.689430770220373,277.5175684297796,324.89642997022037,2.1328658260856472,303.33986502608565,299.0741333739143
2020-06-11,311.459991,312.149994,300.01001,300.609985,294.900513,209243600,302.82349855,23.912135654533742,278.91136289546625,326.73563420453377,2.1328658260856472,304.9563643760857,300.69063272391435
2020-06-12,308.23999,309.079987,298.600006,304.209991,298.432159,194678900,303.7739975,21.88764582563061,281.8863516743694,325.6616433256306,2.1328658260856472,305.90686332608567,301.64113167391434
2020-06-15,298.019989,308.2799990000001,296.73999,307.049988,301.2181700000001,135782700,304.735997,20.11683943437065,284.61915756562934,324.85283643437066,2.1328658260856472,306.86886282608566,302.60313117391433
2020-06-16,315.480011,315.640015,307.670013,312.959991,307.015961,137627500,305.77449645,18.25703817249843,287.5174582775016,324.03153462249844,2.1328658260856472,307.9073622760857,303.64163062391435
2020-06-17,314.070007,314.390015,310.859985,311.660004,305.740692,83398900,306.672496,17.810169614584453,288.8623263854156,324.48266561458445,2.1328658260856472,308.8053618260857,304.53963017391436
2020-06-18,310.01001,312.299988,309.51001,311.7799990000001,305.8583680000001,80828700,307.65699615000005,16.58516068308882,291.07183546691124,324.24215683308887,2.1328658260856472,309.7898619760857,305.5241303239144
2020-06-19,314.170013,314.380005,306.5299990000001,308.640015,304.110413,135549600,308.39949645,15.913781426363586,292.48571502363643,324.3132778763636,2.1328658260856472,310.5323622760857,306.26663062391435
2020-06-22,307.98999,311.049988,306.75,310.619995,306.061371,74649400,309.08749694999995,14.656442288472594,294.43105466152736,323.74393923847254,2.1328658260856472,311.2203627760856,306.9546311239143
2020-06-23,313.48999,314.5,311.609985,312.049988,307.4703370000001,68471200,309.8464966,13.256163285548455,296.5903333144516,323.10265988554846,2.1328658260856472,311.9793624260857,307.71363077391436
2020-06-24,309.839996,310.51001,302.100006,304.089996,299.627167,132813500,310.49499664999996,12.32197974638488,298.17301690361506,322.81697639638486,2.1328658260856472,312.6278624760856,308.3621308239143
2020-06-25,303.470001,307.640015,301.2799990000001,307.350006,302.8393549999999,89468000,310.5229965,12.260938671909193,298.2620578280908,322.78393517190915,2.1328658260856472,312.65586232608564,308.3901306739143
2020-06-26,306.160004,306.390015,299.420013,300.049988,295.646454,127961000,310.74199674999994,11.863506994827969,298.878489755172,322.6055037448279,2.1328658260856472,312.8748625760856,308.6091309239143
2020-06-29,301.410004,304.609985,298.929993,304.459991,299.99173,79773300,310.5284958,12.456961400996748,298.0715343990032,322.98545720099673,2.1328658260856472,312.66136162608564,308.3956299739143
2020-06-30,303.98999,310.200012,303.820007,308.359985,303.834534,113394800,310.47399594999996,12.552778518316778,297.9212174316832,323.0267744683167,2.1328658260856472,312.6068617760856,308.3411301239143
2020-07-01,309.570007,311.890015,309.070007,310.519989,305.96283,72396500,310.48799584999995,12.542687799268666,297.9453080507313,323.0306836492686,2.1328658260856472,312.6208616760856,308.3551300239143
2020-07-02,314.23999,315.700012,311.51001,312.230011,307.647705,69344200,310.40499564999993,12.51874973543008,297.8862459145698,322.92374538543004,2.1328658260856472,312.5378614760856,308.27212982391427
2020-07-06,316.369995,317.679993,315.559998,317.049988,312.397003,61713800,310.44849694999994,12.53775341756841,297.9107435324315,322.98625036756835,2.1328658260856472,312.5813627760856,308.3156311239143
2020-07-07,315.380005,317.519989,313.369995,313.7799990000001,309.174957,82910000,310.33399655,12.249367540357486,298.0846290096425,322.58336409035746,2.1328658260856472,312.46686237608566,308.20113072391433
2020-07-08,314.609985,316.299988,312.700012,316.179993,311.539764,54638600,309.8629959,10.882451679411005,298.98054422058897,320.745447579411,2.1328658260856472,311.99586172608565,307.7301300739143
2020-07-09,316.839996,317.100006,310.679993,314.380005,309.7661740000001,83354200,309.63249509999997,10.115147032756385,299.5173480672436,319.74764213275637,2.1328658260856472,311.76536092608563,307.4996292739143
2020-07-10,314.309998,317.880005,312.76001,317.589996,312.929077,57550400,309.40149535,9.437186889963282,299.9643084600367,318.8386822399633,2.1328658260856472,311.53436117608567,307.26862952391434
2020-07-13,320.130005,322.709991,314.130005,314.839996,310.2193910000001,102997500,310.2504958999999,9.172211641293075,301.07828425870684,319.422707541293,2.1328658260856472,312.3833617260856,308.11763007391426
2020-07-14,313.299988,319.76001,312.0,318.920013,314.239563,93657000,310.78199614999994,8.939499911844457,301.8424962381555,319.7214960618444,2.1328658260856472,312.9148619760856,308.6491303239143
2020-07-15,322.410004,323.040009,319.269989,321.850006,317.126526,87196500,311.3754974,9.432156191598198,301.94334120840176,320.8076535915982,2.1328658260856472,313.50836322608563,309.2426315739143
2020-07-16,319.790009,321.2799990000001,319.089996,320.790009,316.082092,54622500,311.81999815,10.469775014025304,301.3502231359747,322.2897731640253,2.1328658260856472,313.95286397608567,309.68713232391434
2020-07-17,321.880005,322.570007,319.73999,321.720001,316.998444,62774900,312.2764984,11.174511990933878,301.1019864090661,323.45101039093385,2.1328658260856472,314.40936422608564,310.1436325739143
2020-07-20,321.429993,325.130005,320.619995,324.320007,319.560303,56308800,312.7734985,11.902450494680762,300.87104800531927,324.67594899468077,2.1328658260856472,314.9063643260857,310.64063267391435
2020-07-21,326.450012,326.929993,323.940002,325.01001,320.240204,57292200,313.55749810000003,12.745859752338625,300.8116383476614,326.30335785233865,2.1328658260856472,315.6903639260857,311.42463227391437
2020-07-22,324.619995,327.200012,324.5,326.859985,322.062988,57792900,314.27699885000004,13.597515816527292,300.67948303347276,327.8745146665273,2.1328658260856472,316.4098646760857,312.1441330239144
2020-07-23,326.470001,327.230011,321.480011,322.959991,318.2202450000001,75738000,315.0174987000001,14.60730874919554,300.4101899508046,329.6248074491956,2.1328658260856472,317.15036452608575,312.8846328739144
2020-07-24,320.950012,321.98999,319.25,320.880005,316.170807,73766600,315.96099845000003,14.09068044903207,301.870318000968,330.0516788990321,2.1328658260856472,318.0938642760857,313.82813262391437
2020-07-27,321.630005,323.410004,320.769989,323.220001,318.47644,48293000,316.6374984,13.664777849651703,302.9727205503483,330.30227624965175,2.1328658260856472,318.7703642260857,314.50463257391436
2020-07-28,322.429993,323.640015,320.850006,321.170013,316.456543,57495000,317.79599905,11.618710190804732,306.17728885919524,329.4147092408047,2.1328658260856472,319.92886487608564,315.6631332239143
2020-07-29,322.119995,325.730011,322.079987,325.119995,320.348541,48454200,318.63150014999997,9.945307940457694,308.6861922095423,328.57680809045763,2.1328658260856472,320.7643659760856,316.4986343239143
2020-07-30,321.899994,324.410004,319.640015,323.959991,319.205597,61861700,319.46950065,9.133426469123691,310.33607418087627,328.6029271191237,2.1328658260856472,321.60236647608565,317.3366348239143
2020-07-31,325.899994,326.630005,321.329987,326.519989,321.7279660000001,84986800,320.14150075,8.344296944097849,311.79720380590214,328.4857976940978,2.1328658260856472,322.27436657608564,318.0086349239143
2020-08-03,328.320007,329.619995,327.730011,328.790009,323.964722,53077900,320.85599964999994,7.950090894894375,312.90590875510554,328.80609054489435,2.1328658260856472,322.9888654760856,318.7231338239143
2020-08-04,327.859985,330.059998,327.859985,330.059998,325.216064,41917900,321.44300069999997,8.45684457959754,312.9861561204024,329.8998452795975,2.1328658260856472,323.57586652608563,319.3101348739143
2020-08-05,331.470001,332.390015,331.179993,332.109985,327.235931,42697700,322.25700064999995,8.483751885331717,313.7732487646682,330.7407525353317,2.1328658260856472,324.3898664760856,320.1241348239143
2020-08-06,331.480011,334.459991,331.130005,334.329987,329.4233700000001,43679400,323.05350024999996,9.025888062972315,314.0276121870276,332.0793883129723,2.1328658260856472,325.1863660760856,320.9206344239143
2020-08-07,333.2799990000001,334.880005,332.299988,334.570007,329.659912,57308300,324.05099935000004,9.374036708992211,314.67696264100783,333.42503605899225,2.1328658260856472,326.1838651760857,321.9181335239144
2020-08-10,335.059998,335.769989,332.959991,335.570007,330.645203,44282100,324.89999990000007,9.938327224253669,314.9616726757464,334.83832712425374,2.1328658260856472,327.03286572608573,322.7671340739144
2020-08-11,336.850006,337.540009,332.01001,332.799988,327.915833,69601100,325.93650045000004,9.848963857429231,316.0875365925708,335.78546430742927,2.1328658260856472,328.0693662760857,323.8036346239144
