Date,Open,High,Low,Close,Adj Close,Volume,SMA20,2xstd,ld,hd,std,psd,nsd
2020-02-10,3.67,3.91,3.62,3.87,3.87,67157700,4.252000000000001,0.8593858272045217,3.392614172795479,5.111385827204522,0.42969291360226086,4.681692913602261,3.82230708639774
2020-02-11,3.83,4.05,3.8,3.96,3.96,54097100,4.2700000000000005,0.8101357910869017,3.459864208913099,5.080135791086902,0.40506789554345085,4.675067895543451,3.8649321044565497
2020-02-12,4.0,4.2,3.98,4.07,4.07,50975300,4.283,0.7809507026695093,3.5020492973304913,5.063950702669509,0.39047535133475464,4.673475351334755,3.892524648665246
2020-02-13,3.95,4.05,3.86,4.03,4.03,42411200,4.2985,0.7505271480766034,3.5479728519233964,5.049027148076603,0.3752635740383017,4.6737635740383014,3.923236425961698
2020-02-14,4.02,4.04,3.75,3.77,3.77,69655600,4.285500000000001,0.7596176669878077,3.525882333012193,5.045117666987808,0.3798088334939039,4.665308833493905,3.905691166506097
2020-02-18,3.9,3.98,3.76,3.8,3.8,47700900,4.2555,0.7906573214737217,3.464842678526278,5.046157321473721,0.39532866073686085,4.6508286607368605,3.8601713392631387
2020-02-19,3.93,4.1,3.86,4.08,4.08,73256300,4.211999999999999,0.790382186034073,3.421617813965926,5.002382186034072,0.3951910930170365,4.607191093017035,3.8168089069829625
2020-02-20,4.1,4.4,4.01,4.26,4.26,86873500,4.1575,0.6578411662399974,3.4996588337600025,4.815341166239997,0.3289205831199987,4.486420583119998,3.828579416880001
2020-02-21,4.2,4.2,4.02,4.08,4.08,40425900,4.130999999999999,0.5933262171857906,3.537673782814209,4.72432621718579,0.2966631085928953,4.427663108592895,3.834336891407104
2020-02-24,3.79,3.94,3.76,3.88,3.88,56247100,4.089,0.4701021165661775,3.618897883433823,4.559102116566178,0.23505105828308875,4.324051058283089,3.8539489417169115
2020-02-25,5.18,5.19,4.24,4.4,4.4,206259400,4.05,0.3980452235613435,3.6519547764386564,4.448045223561343,0.19902261178067174,4.2490226117806715,3.850977388219328
2020-02-26,4.5,4.71,4.3,4.34,4.34,69558500,4.0695,0.42555728169072604,3.6439427183092734,4.495057281690726,0.21277864084536302,4.282278640845362,3.8567213591546365
2020-02-27,4.09,4.3,3.92,4.14,4.14,77846700,4.076,0.4377396486497424,3.638260351350257,4.513739648649742,0.2188698243248712,4.294869824324871,3.8571301756751284
2020-02-28,3.96,4.14,3.87,4.13,4.13,63635600,4.0695,0.4298127499272211,3.6396872500727784,4.4993127499272205,0.21490637496361056,4.28440637496361,3.8545936250363892
2020-03-02,4.15,4.19,3.9,4.11,4.11,56063200,4.072,0.43060887125092995,3.64139112874907,4.50260887125093,0.21530443562546497,4.287304435625465,3.856695564374535
2020-03-03,4.08,4.21,3.95,4.06,4.06,47644500,4.0885,0.40935436970917993,3.6791456302908196,4.49785436970918,0.20467718485458997,4.293177184854589,3.8838228151454097
2020-03-04,4.03,4.07,3.77,3.87,3.87,49465800,4.0885,0.40935436970917993,3.6791456302908196,4.49785436970918,0.20467718485458997,4.293177184854589,3.8838228151454097
2020-03-05,3.78,3.89,3.68,3.72,3.72,72697800,4.0565,0.3707977885586698,3.68570221144133,4.427297788558669,0.1853988942793349,4.241898894279335,3.871101105720665
2020-03-06,3.62,3.66,3.42,3.55,3.55,61238100,4.023000000000001,0.36524512317072766,3.657754876829273,4.388245123170728,0.18262256158536383,4.205622561585365,3.8403774384146367
2020-03-09,3.01,3.54,2.99,3.29,3.29,55305300,3.9965,0.4179605244517717,3.5785394755482285,4.414460524451772,0.20898026222588584,4.205480262225886,3.7875197377741143
2020-03-10,3.49,3.54,3.29,3.5,3.5,34928400,3.9705,0.5146445375208019,3.455855462479198,4.485144537520802,0.25732226876040093,4.227822268760401,3.713177731239599
2020-03-11,3.4,3.53,3.26,3.32,3.32,31099400,3.9520000000000004,0.5529412265331642,3.399058773466836,4.504941226533164,0.2764706132665821,4.228470613266582,3.6755293867334182
